Sat 14/07/2001 04:00: Success (user = 7.07s system = 0.79s)
Mon 16/07/2001 04:00: Success (user = 7.20s system = 0.91s)
Tue 17/07/2001 04:00: Success (user = 7.04s system = 0.83s)
Wed 18/07/2001 04:00: Success (user = 7.72s system = 0.90s)
Thu 19/07/2001 04:00: Success (user = 7.04s system = 0.82s)
Fri 20/07/2001 04:00: Success (user = 7.23s system = 0.84s)
Sat 21/07/2001 04:00: Success (user = 7.02s system = 0.81s)
Mon 23/07/2001 04:00: Success (user = 6.96s system = 0.89s)
Tue 24/07/2001 04:00: Success (user = 7.27s system = 0.77s)
Wed 25/07/2001 04:00: Success (user = 7.17s system = 0.80s)
Thu 26/07/2001 04:00: Success (user = 7.03s system = 0.90s)
Fri 27/07/2001 04:00: Success (user = 7.16s system = 0.89s)
Sat 28/07/2001 04:00: Success (user = 7.09s system = 0.91s)
Mon 30/07/2001 04:00: Success (user = 7.15s system = 0.80s)
Tue 31/07/2001 04:00: Success (user = 7.27s system = 0.78s)
Wed 01/08/2001 04:00: Success (user = 7.12s system = 0.72s)
Thu 02/08/2001 04:00: Success (user = 7.25s system = 0.91s)
Fri 03/08/2001 04:00: Success (user = 7.42s system = 0.62s)
Wed 08/08/2001 04:00: Success (user = 7.28s system = 0.84s)
Thu 09/08/2001 04:00: Success (user = 7.09s system = 1.01s)
Fri 10/08/2001 04:00: Success (user = 7.26s system = 0.74s)
Sat 11/08/2001 04:00: Success (user = 6.16s system = 0.65s)
Tue 14/08/2001 04:00: Success (user = 6.24s system = 0.48s)
Wed 15/08/2001 04:00: Success (user = 5.36s system = 1.28s)
Thu 16/08/2001 04:00: Success (user = 6.04s system = 0.48s)
Fri 17/08/2001 04:00: Success (user = 6.06s system = 0.61s)
Sat 18/08/2001 04:00: Success (user = 4.89s system = 1.68s)
Mon 20/08/2001 04:00: Success (user = 6.02s system = 0.50s)
Tue 21/08/2001 04:00: Success (user = 5.88s system = 0.66s)
Wed 22/08/2001 04:00: Success (user = 5.91s system = 0.64s)
Thu 23/08/2001 04:00: Success (user = 6.01s system = 0.51s)
Fri 24/08/2001 04:00: Success (user = 5.91s system = 0.70s)
Sat 25/08/2001 04:00: Success (user = 6.29s system = 0.56s)
Mon 27/08/2001 04:00: Success (user = 6.00s system = 0.60s)
Tue 28/08/2001 04:00: Success (user = 6.07s system = 0.82s)
Wed 29/08/2001 04:00: Success (user = 5.98s system = 0.66s)
Thu 30/08/2001 04:00: Success (user = 6.11s system = 0.63s)
Fri 31/08/2001 04:00: Success (user = 6.32s system = 0.50s)
Sat 01/09/2001 04:00: Success (user = 6.10s system = 0.46s)
Mon 03/09/2001 04:00: Success (user = 6.05s system = 0.48s)
Tue 04/09/2001 04:00: Success (user = 5.92s system = 0.65s)
Wed 05/09/2001 04:00: Success (user = 6.11s system = 0.57s)
Thu 06/09/2001 04:00: Success (user = 5.95s system = 0.57s)
Fri 07/09/2001 04:00: Success (user = 6.10s system = 0.53s)
Sat 08/09/2001 04:00: Success (user = 6.08s system = 0.65s)
Mon 10/09/2001 04:00: Success (user = 6.06s system = 0.64s)
Tue 11/09/2001 04:00: Success (user = 6.16s system = 0.63s)
Wed 12/09/2001 04:00: Success (user = 5.70s system = 0.72s)
Thu 13/09/2001 04:00: Success (user = 5.93s system = 0.76s)
Fri 14/09/2001 04:00: Success (user = 6.35s system = 0.57s size = 636	.)
Mon 29/07/2002 04:00: Success (user = 8.59s system = 0.92s size =  295614 total)
Tue 30/07/2002 04:00: Success (user = 8.73s system = 0.82s size =  295614 total)
Wed 31/07/2002 04:00: Success (user = 8.87s system = 0.83s size =  295614 total)
Tue 13/08/2002 04:00: Success (user = 15.96s system = 1.01s size =  265895 total)
Wed 14/08/2002 04:00: Success (user = 15.79s system = 1.08s size =  265895 total)
Thu 15/08/2002 04:00: Success (user = 15.57s system = 1.01s size =  265895 total)
Fri 16/08/2002 04:00: Success (user = 15.58s system = 1.02s size =  265895 total)
Sat 17/08/2002 04:00: Success (user = 16.15s system = 1.06s size =  265935 total)
Mon 19/08/2002 04:00: Success (user = 15.51s system = 1.05s size =  265935 total)
Tue 20/08/2002 04:00: Success (user = 15.48s system = 1.03s size =  266084 total)
Wed 21/08/2002 04:00: Success (user = 15.68s system = 1.25s size =  266084 total)
Thu 22/08/2002 04:00: Success (user = 16.27s system = 0.99s size =  266084 total)
Fri 23/08/2002 04:00: Success (user = 16.48s system = 0.96s size =  266084 total)
Sat 24/08/2002 04:00: Success (user = 16.08s system = 1.14s size =  266084 total)
Mon 26/08/2002 04:00: Success (user = 15.70s system = 1.14s size =  266084 total)
Tue 27/08/2002 04:00: Success (user = 15.96s system = 1.72s size =  266084 total)
Wed 28/08/2002 04:01: Success (user = 16.10s system = 1.54s size =  266084 total)
Thu 29/08/2002 04:00: Success (user = 14.91s system = 1.68s size =  266084 total)
Fri 30/08/2002 04:00: Success (user = 14.68s system = 1.96s size =  266084 total)
Sat 31/08/2002 04:00: Success (user = 15.36s system = 1.39s size =  266084 total)
Mon 02/09/2002 04:00: Success (user = 15.49s system = 1.05s size =  266084 total)
Tue 03/09/2002 04:00: Success (user = 15.69s system = 1.22s size =  266084 total)
Wed 04/09/2002 04:00: Success (user = 15.02s system = 2.03s size =  266084 total)
Thu 05/09/2002 04:00: Success (user = 15.67s system = 1.37s size =  266084 total)
Fri 06/09/2002 04:00: Success (user = 16.16s system = 1.20s size =  266084 total)
Sat 07/09/2002 04:00: Success (user = 16.53s system = 2.15s size =  266084 total)
Mon 09/09/2002 04:00: Success (user = 16.00s system = 2.14s size =  266084 total)
Tue 10/09/2002 04:00: Success (user = 15.43s system = 1.38s size =  266084 total)
Wed 11/09/2002 04:00: Success (user = 15.69s system = 1.17s size =  266084 total)
Thu 12/09/2002 04:00: Success (user = 16.29s system = 1.37s size =  266084 total)
Fri 13/09/2002 04:00: Success (user = 15.37s system = 1.64s size =  266084 total)
Sat 14/09/2002 04:00: Success (user = 16.00s system = 1.18s size =  266084 total)
Mon 16/09/2002 04:00: Success (user = 15.65s system = 1.09s size =  266084 total)
Tue 17/09/2002 04:00: Success (user = 15.86s system = 1.43s size =  266084 total)
Wed 18/09/2002 04:00: Success (user = 15.69s system = 1.29s size =  266084 total)
Thu 19/09/2002 04:00: Success (user = 15.89s system = 1.43s size =  266084 total)
Sat 21/09/2002 04:00: Success (user = 16.25s system = 1.20s size =  266084 total)
Mon 23/09/2002 04:00: Success (user = 16.00s system = 1.22s size =  266084 total)
Tue 24/09/2002 04:00: Success (user = 15.64s system = 1.39s size =  266084 total)
Wed 25/09/2002 04:00: Success (user = 15.80s system = 1.45s size =  266084 total)
Thu 26/09/2002 04:02: Success (user = 17.37s system = 1.91s size =  266084 total)
Fri 27/09/2002 04:00: Success (user = 15.66s system = 1.43s size =  266084 total)
Sat 28/09/2002 04:00: Success (user = 17.03s system = 1.27s size =  266077 total)
Mon 30/09/2002 04:00: Success (user = 15.74s system = 0.80s size =  175608 total)
Tue 01/10/2002 04:00: Success (user = 15.02s system = 1.05s size =  175608 total)
Wed 02/10/2002 04:00: Success (user = 16.59s system = 1.26s size =  175430 total)
Thu 03/10/2002 04:00: Success (user = 16.43s system = 1.26s size =  175430 total)
Fri 04/10/2002 04:00: Success (user = 15.43s system = 1.07s size =  175430 total)
Sat 05/10/2002 04:00: Success (user = 14.77s system = 1.70s size =  175430 total)
Mon 07/10/2002 04:00: Success (user = 9.28s system = 1.29s size =  175433 total)
Tue 08/10/2002 04:00: Success (user = 8.67s system = 1.25s size =  176300 total)
Wed 09/10/2002 04:00: Success (user = 8.50s system = 1.66s size =  176300 total)
Thu 10/10/2002 04:00: Success (user = 8.94s system = 1.26s size =  176257 total)
Wed 16/10/2002 04:00: Success (user = 8.68s system = 0.66s size =  176501 total)
Thu 17/10/2002 04:00: Success (user = 8.80s system = 1.09s size =  176501 total)
Fri 18/10/2002 04:00: Success (user = 8.83s system = 0.97s size =  176501 total)
Sat 19/10/2002 04:00: Success (user = 8.70s system = 0.77s size =  176501 total)
Mon 21/10/2002 04:00: Success (user = 8.71s system = 0.65s size =  176501 total)
Tue 22/10/2002 04:00: Success (user = 8.73s system = 0.78s size =  176501 total)
Wed 23/10/2002 04:00: Success (user = 8.85s system = 0.80s size =  176496 total)
Thu 24/10/2002 04:00: Success (user = 8.59s system = 1.04s size =  176496 total)
Fri 25/10/2002 04:00: Success (user = 8.76s system = 0.84s size =  176496 total)
Sat 26/10/2002 04:00: Success (user = 8.67s system = 0.68s size =  176496 total)
Mon 28/10/2002 04:00: Success (user = 8.68s system = 0.95s size =  176496 total)
Tue 29/10/2002 04:00: Success (user = 8.53s system = 0.86s size =  181469 total)
Wed 30/10/2002 04:00: Success (user = 8.75s system = 0.75s size =  181469 total)
Thu 31/10/2002 04:00: Success (user = 8.63s system = 0.82s size =  181469 total)
Fri 01/11/2002 04:00: Success (user = 8.93s system = 0.75s size =  181469 total)
Sat 02/11/2002 04:00: Success (user = 8.63s system = 0.82s size =  181469 total)
Mon 04/11/2002 04:00: Success (user = 8.77s system = 0.73s size =  181469 total)
Tue 05/11/2002 04:00: Success (user = 8.73s system = 0.80s size =  181469 total)
Wed 06/11/2002 04:00: Success (user = 9.11s system = 0.76s size =  197380 total)
Thu 07/11/2002 04:00: Success (user = 9.02s system = 0.83s size =  197380 total)
Fri 08/11/2002 04:00: Success (user = 8.79s system = 0.77s size =  197380 total)
Sat 09/11/2002 04:00: Success (user = 9.05s system = 1.06s size =  197380 total)
Mon 11/11/2002 04:00: Success (user = 9.06s system = 0.92s size =  197380 total)
Tue 12/11/2002 04:00: Success (user = 8.95s system = 1.18s size =  197380 total)
Wed 13/11/2002 04:00: Success (user = 8.75s system = 0.86s size =  197380 total)
Thu 14/11/2002 04:00: Success (user = 9.14s system = 0.86s size =  197380 total)
Fri 15/11/2002 04:00: Failure (user = 0.23s system = 0.10s)
Mon 18/11/2002 04:00: Failure (user = 0.24s system = 0.11s)
Tue 19/11/2002 04:00: Failure (user = 0.24s system = 0.10s)
Wed 20/11/2002 04:00: Success (user = 9.04s system = 0.75s size =  197108 total)
Thu 21/11/2002 04:00: Success (user = 9.19s system = 0.74s size =  197108 total)
Fri 22/11/2002 04:00: Success (user = 9.01s system = 0.82s size =  197108 total)
Sat 23/11/2002 04:00: Success (user = 9.07s system = 0.88s size =  197108 total)
Mon 25/11/2002 04:00: Failure (user = 0.13s system = 0.12s)
Tue 26/11/2002 04:00: Success (user = 8.93s system = 0.82s size =  196949 total)
Wed 27/11/2002 04:00: Success (user = 9.06s system = 0.70s size =  196973 total)
Fri 29/11/2002 04:00: Failure (user = 2.41s system = 0.37s)
Sat 30/11/2002 04:00: Failure (user = 2.37s system = 0.33s)
Mon 02/12/2002 04:00: Failure (user = 2.38s system = 0.28s)
Tue 03/12/2002 04:00: Failure (user = 2.44s system = 0.39s)
Wed 04/12/2002 04:00: Failure (user = 2.37s system = 0.34s)
Thu 05/12/2002 04:00: Failure (user = 2.31s system = 0.41s)
Fri 06/12/2002 04:00: Success (user = 8.77s system = 0.83s size =  197334 total)
Sat 07/12/2002 04:00: Success (user = 8.91s system = 0.74s size =  197334 total)
Mon 09/12/2002 04:00: Success (user = 9.05s system = 0.85s size =  197334 total)
Tue 10/12/2002 04:00: Success (user = 8.94s system = 0.75s size =  197333 total)
Wed 11/12/2002 04:00: Success (user = 9.05s system = 0.81s size =  200240 total)
Thu 12/12/2002 04:00: Success (user = 9.33s system = 0.93s size =  210687 total)
Fri 13/12/2002 04:00: Success (user = 9.21s system = 0.82s size =  210687 total)
Sat 14/12/2002 04:00: Success (user = 9.50s system = 0.86s size =  210687 total)
Mon 16/12/2002 04:00: Success (user = 10.26s system = 1.50s size =  210664 total)
Tue 17/12/2002 04:00: Success (user = 9.35s system = 0.86s size =  210664 total)
Wed 18/12/2002 04:00: Success (user = 9.64s system = 0.89s size =  210664 total)
Thu 19/12/2002 04:00: Success (user = 9.57s system = 0.90s size =  210664 total)
Fri 20/12/2002 04:00: Success (user = 9.41s system = 0.66s size =  210664 total)
Sat 21/12/2002 04:00: Success (user = 9.27s system = 0.82s size =  210664 total)
Tue 24/12/2002 04:00: Success (user = 9.46s system = 0.81s size =  210659 total)
Wed 25/12/2002 04:00: Success (user = 9.51s system = 0.77s size =  210659 total)
Thu 26/12/2002 04:00: Success (user = 9.50s system = 0.75s size =  210659 total)
Fri 27/12/2002 04:00: Success (user = 9.27s system = 0.94s size =  210659 total)
Sat 28/12/2002 04:00: Success (user = 9.93s system = 1.82s size =  210659 total)
Mon 30/12/2002 04:00: Success (user = 9.13s system = 0.84s size =  210659 total)
Tue 31/12/2002 04:00: Success (user = 9.43s system = 0.74s size =  210577 total)
Wed 01/01/2003 04:00: Success (user = 9.40s system = 0.83s size =  210577 total)
Thu 02/01/2003 04:00: Success (user = 9.37s system = 0.94s size =  210577 total)
Fri 03/01/2003 04:00: Success (user = 9.34s system = 0.91s size =  210577 total)
Sat 04/01/2003 04:00: Success (user = 9.05s system = 0.86s size =  210577 total)
Mon 06/01/2003 04:00: Success (user = 9.26s system = 0.75s size =  210577 total)
Tue 07/01/2003 04:00: Success (user = 9.26s system = 1.00s size =  210577 total)
Wed 08/01/2003 04:00: Success (user = 9.46s system = 0.85s size =  210577 total)
Thu 09/01/2003 04:00: Success (user = 9.58s system = 0.88s size =  210577 total)
Fri 10/01/2003 04:00: Success (user = 9.53s system = 0.92s size =  210577 total)
Sat 11/01/2003 04:00: Success (user = 9.37s system = 0.72s size =  210577 total)
Mon 13/01/2003 04:00: Success (user = 9.35s system = 0.79s size =  210577 total)
Tue 14/01/2003 04:00: Success (user = 9.18s system = 0.97s size =  210577 total)
Wed 15/01/2003 04:00: Success (user = 9.34s system = 0.83s size =  210577 total)
Thu 16/01/2003 04:00: Success (user = 9.28s system = 0.88s size =  210577 total)
Fri 17/01/2003 04:00: Success (user = 9.40s system = 0.75s size =  210652 total)
Sat 18/01/2003 04:00: Success (user = 9.31s system = 0.76s size =  210652 total)
Mon 20/01/2003 04:00: Success (user = 9.35s system = 0.93s size =  210652 total)
Tue 21/01/2003 04:00: Success (user = 9.40s system = 0.76s size =  210652 total)
Wed 22/01/2003 04:00: Success (user = 9.46s system = 0.84s size =  210652 total)
Thu 23/01/2003 04:00: Success (user = 9.49s system = 0.78s size =  210652 total)
Fri 24/01/2003 04:00: Success (user = 9.30s system = 0.76s size =  210652 total)
Sat 25/01/2003 04:00: Success (user = 9.11s system = 0.94s size =  210652 total)
Mon 27/01/2003 04:00: Success (user = 9.37s system = 0.81s size =  210652 total)
Tue 28/01/2003 04:00: Success (user = 9.21s system = 0.88s size =  210652 total)
Wed 29/01/2003 04:00: Success (user = 9.12s system = 0.81s size =  210652 total)
Thu 30/01/2003 04:00: Success (user = 9.49s system = 0.82s size =  210652 total)
Fri 31/01/2003 04:00: Success (user = 9.47s system = 0.89s size =  210648 total)
Sat 01/02/2003 04:00: Success (user = 9.45s system = 1.02s size =  210648 total)
Mon 03/02/2003 04:00: Success (user = 9.41s system = 0.81s size =  210648 total)
Tue 04/02/2003 04:00: Success (user = 9.20s system = 0.89s size =  210648 total)
Wed 05/02/2003 04:00: Success (user = 9.35s system = 0.95s size =  210648 total)
Thu 06/02/2003 04:00: Success (user = 9.37s system = 0.83s size =  210648 total)
Fri 07/02/2003 04:00: Success (user = 9.32s system = 0.89s size =  210648 total)
Sat 08/02/2003 04:00: Success (user = 9.46s system = 0.90s size =  210648 total)
Mon 10/02/2003 04:00: Success (user = 9.38s system = 0.80s size =  210648 total)
Tue 11/02/2003 04:00: Success (user = 9.72s system = 0.83s size =  210648 total)
Wed 12/02/2003 04:00: Success (user = 9.20s system = 0.89s size =  210648 total)
Thu 13/02/2003 04:00: Success (user = 9.49s system = 0.67s size =  210648 total)
Fri 14/02/2003 04:00: Success (user = 9.53s system = 0.85s size =  210648 total)
Sat 15/02/2003 04:00: Success (user = 9.55s system = 0.91s size =  210648 total)
Mon 17/02/2003 04:00: Success (user = 9.36s system = 0.85s size =  210648 total)
Tue 18/02/2003 04:00: Success (user = 9.62s system = 0.82s size =  210648 total)
Wed 19/02/2003 04:00: Success (user = 9.06s system = 1.09s size =  210648 total)
Thu 20/02/2003 04:00: Success (user = 9.41s system = 0.79s size =  210648 total)
Fri 21/02/2003 04:00: Success (user = 9.34s system = 0.84s size =  210648 total)
Sat 22/02/2003 04:00: Success (user = 9.50s system = 0.74s size =  210648 total)
Mon 24/02/2003 04:00: Success (user = 9.54s system = 0.76s size =  210648 total)
Tue 25/02/2003 04:00: Success (user = 9.55s system = 0.86s size =  210648 total)
Wed 26/02/2003 04:00: Success (user = 9.33s system = 0.84s size =  210648 total)
Thu 27/02/2003 04:00: Success (user = 9.34s system = 0.70s size =  210648 total)
Fri 28/02/2003 04:00: Success (user = 9.39s system = 0.87s size =  210648 total)
Sat 01/03/2003 04:00: Success (user = 9.09s system = 0.96s size =  210648 total)
Mon 03/03/2003 04:00: Success (user = 9.18s system = 0.88s size =  210648 total)
Tue 04/03/2003 04:00: Success (user = 9.19s system = 0.87s size =  210648 total)
Wed 05/03/2003 04:00: Success (user = 9.66s system = 0.83s size =  210648 total)
Thu 06/03/2003 04:00: Success (user = 9.50s system = 0.96s size =  210648 total)
Fri 07/03/2003 04:00: Success (user = 8.59s system = 1.69s size =  210648 total)
Sat 08/03/2003 04:00: Success (user = 9.61s system = 0.80s size =  210648 total)
Mon 10/03/2003 04:00: Success (user = 9.67s system = 0.88s size =  210648 total)
Tue 11/03/2003 04:00: Success (user = 9.24s system = 0.92s size =  210648 total)
Wed 12/03/2003 04:00: Success (user = 9.18s system = 1.09s size =  210648 total)
Thu 13/03/2003 04:00: Failure (user = 7.92s system = 0.89s)
Fri 14/03/2003 04:00: Failure (user = 7.56s system = 1.00s)
Sat 15/03/2003 04:00: Failure (user = 5.64s system = 2.97s)
Mon 17/03/2003 04:00: Failure (user = 7.35s system = 1.32s)
Tue 18/03/2003 04:00: Failure (user = 7.66s system = 0.99s)
Wed 19/03/2003 04:00: Failure (user = 7.67s system = 0.80s)
Thu 20/03/2003 04:00: Failure (user = 7.93s system = 0.96s)
Fri 21/03/2003 04:00: Failure (user = 7.97s system = 0.86s)
Sat 22/03/2003 04:00: Failure (user = 8.15s system = 0.73s)
Mon 24/03/2003 04:00: Failure (user = 8.42s system = 1.47s)
Tue 25/03/2003 04:00: Failure (user = 7.59s system = 0.84s)
Wed 26/03/2003 04:00: Failure (user = 7.96s system = 0.84s)
Thu 27/03/2003 04:00: Failure (user = 7.98s system = 0.85s)
Fri 28/03/2003 04:00: Success (user = 9.92s system = 0.84s size =  210654 total)
Sat 29/03/2003 04:00: Success (user = 9.33s system = 0.97s size =  210654 total)
Mon 31/03/2003 04:00: Success (user = 9.83s system = 0.79s size =  210772 total)
Tue 01/04/2003 04:00: Success (user = 10.19s system = 0.98s size =  210772 total)
Thu 03/04/2003 04:00: Success (user = 9.38s system = 0.91s size =  210772 total)
Fri 04/04/2003 04:00: Success (user = 9.72s system = 0.89s size =  210772 total)
Sat 05/04/2003 04:00: Success (user = 9.59s system = 0.88s size =  210772 total)
Mon 07/04/2003 04:00: Success (user = 9.38s system = 0.87s size =  210772 total)
Tue 08/04/2003 04:00: Success (user = 9.80s system = 0.88s size =  210772 total)
Wed 09/04/2003 04:00: Success (user = 9.56s system = 1.48s size =  210772 total)
Thu 10/04/2003 04:00: Success (user = 9.62s system = 1.00s size =  214924 total)
Fri 11/04/2003 04:00: Success (user = 9.93s system = 0.82s size =  214924 total)
Sat 12/04/2003 04:00: Success (user = 9.82s system = 0.88s size =  214942 total)
Mon 14/04/2003 04:00: Success (user = 9.95s system = 0.87s size =  214942 total)
Tue 15/04/2003 04:00: Success (user = 9.74s system = 0.96s size =  214942 total)
Wed 16/04/2003 04:00: Success (user = 9.86s system = 0.83s size =  214942 total)
Thu 17/04/2003 04:00: Success (user = 9.55s system = 0.86s size =  214942 total)
Fri 18/04/2003 04:00: Success (user = 9.71s system = 1.02s size =  214795 total)
Sat 19/04/2003 04:00: Success (user = 9.57s system = 0.93s size =  214795 total)
Mon 21/04/2003 04:00: Success (user = 9.52s system = 0.92s size =  214795 total)
Tue 22/04/2003 04:00: Success (user = 9.78s system = 0.89s size =  214795 total)
Wed 23/04/2003 04:00: Success (user = 9.73s system = 0.76s size =  214795 total)
Thu 24/04/2003 04:00: Success (user = 9.72s system = 0.89s size =  214795 total)
Fri 25/04/2003 04:00: Success (user = 9.96s system = 0.91s size =  214795 total)
Sat 26/04/2003 04:00: Success (user = 9.95s system = 0.89s size =  214795 total)
Mon 28/04/2003 04:00: Success (user = 10.04s system = 0.90s size =  214795 total)
Tue 29/04/2003 04:00: Success (user = 9.52s system = 1.19s size =  214795 total)
Wed 30/04/2003 04:00: Success (user = 9.60s system = 1.03s size =  214790 total)
Thu 01/05/2003 04:00: Success (user = 10.21s system = 1.03s size =  214790 total)
Fri 02/05/2003 04:00: Success (user = 9.65s system = 0.75s size =  214790 total)
Sat 03/05/2003 04:00: Success (user = 9.62s system = 0.73s size =  214790 total)
Mon 05/05/2003 04:00: Success (user = 9.80s system = 0.81s size =  214790 total)
Tue 06/05/2003 04:00: Success (user = 9.99s system = 0.76s size =  214790 total)
Wed 07/05/2003 04:00: Success (user = 9.80s system = 0.94s size =  214790 total)
Thu 08/05/2003 04:00: Success (user = 9.86s system = 1.01s size =  214790 total)
Fri 09/05/2003 04:00: Success (user = 9.99s system = 0.87s size =  214790 total)
Sat 10/05/2003 04:00: Success (user = 10.19s system = 0.82s size =  214790 total)
Mon 12/05/2003 04:00: Success (user = 9.15s system = 1.70s size =  214790 total)
Tue 13/05/2003 04:00: Success (user = 10.13s system = 0.95s size =  214790 total)
Wed 14/05/2003 04:00: Success (user = 10.06s system = 0.80s size =  215359 total)
Thu 15/05/2003 04:00: Success (user = 10.02s system = 0.90s size =  215359 total)
Tue 20/05/2003 04:00: Success (user = 10.20s system = 0.78s size =  215631 total)
Wed 21/05/2003 04:00: Success (user = 10.21s system = 0.74s size =  215631 total)
Thu 22/05/2003 04:00: Success (user = 10.20s system = 0.94s size =  216288 total)
Sat 24/05/2003 04:00: Success (user = 10.13s system = 0.68s size =  216292 total)
Mon 26/05/2003 04:00: Success (user = 10.16s system = 0.87s size =  216292 total)
Tue 27/05/2003 04:00: Success (user = 10.13s system = 0.84s size =  216292 total)
Wed 28/05/2003 04:00: Success (user = 10.36s system = 0.72s size =  216292 total)
Thu 29/05/2003 04:00: Success (user = 10.18s system = 0.90s size =  216292 total)
Fri 30/05/2003 04:00: Success (user = 10.51s system = 0.87s size =  216292 total)
Sat 31/05/2003 04:00: Success (user = 10.13s system = 0.89s size =  216292 total)
Mon 02/06/2003 04:00: Success (user = 9.80s system = 1.24s size =  216292 total)
Tue 03/06/2003 04:00: Success (user = 10.07s system = 1.14s size =  216292 total)
Wed 04/06/2003 04:00: Success (user = 10.27s system = 0.89s size =  216292 total)
Thu 05/06/2003 04:00: Success (user = 10.04s system = 1.03s size =  216292 total)
Fri 06/06/2003 04:00: Success (user = 9.77s system = 1.11s size =  216292 total)
Sat 07/06/2003 04:00: Success (user = 9.87s system = 0.87s size =  216292 total)
Mon 09/06/2003 04:00: Success (user = 10.02s system = 1.22s size =  216281 total)
Tue 10/06/2003 04:00: Success (user = 10.09s system = 0.91s size =  216281 total)
Wed 11/06/2003 04:00: Success (user = 9.26s system = 1.71s size =  213955 total)
Fri 13/06/2003 04:00: Success (user = 9.81s system = 1.00s size =  213955 total)
Tue 17/06/2003 04:00: Success (user = 9.77s system = 0.93s size =  213958 total)
Wed 18/06/2003 04:00: Success (user = 10.71s system = 4.65s size =  213958 total)
Fri 20/06/2003 04:00: Success (user = 10.31s system = 5.76s size =  213958 total)
Sat 21/06/2003 04:00: Success (user = 10.02s system = 0.94s size =  213958 total)
Mon 23/06/2003 04:00: Success (user = 9.88s system = 4.19s size =  213958 total)
Tue 24/06/2003 04:00: Success (user = 10.00s system = 1.09s size =  213958 total)
Wed 25/06/2003 04:00: Success (user = 10.36s system = 1.44s size =  213958 total)
Thu 26/06/2003 04:00: Success (user = 10.16s system = 0.97s size =  213958 total)
Fri 27/06/2003 04:00: Success (user = 10.09s system = 1.60s size =  213958 total)
Sat 28/06/2003 04:00: Success (user = 10.09s system = 1.21s size =  213958 total)
Mon 30/06/2003 04:00: Success (user = 9.81s system = 1.37s size =  213958 total)
Tue 01/07/2003 04:00: Success (user = 10.72s system = 3.52s size =  213958 total)
Wed 02/07/2003 04:00: Success (user = 9.80s system = 2.40s size =  213958 total)
Thu 03/07/2003 04:00: Success (user = 10.06s system = 1.10s size =  213958 total)
Fri 04/07/2003 04:00: Success (user = 9.92s system = 0.91s size =  213958 total)
Sat 05/07/2003 04:00: Success (user = 11.09s system = 1.30s size =  213958 total)
Mon 07/07/2003 04:00: Success (user = 9.73s system = 1.05s size =  213958 total)
Wed 09/07/2003 04:00: Success (user = 10.08s system = 0.85s size =  213958 total)
Thu 10/07/2003 04:00: Success (user = 9.81s system = 1.67s size =  213958 total)
Fri 11/07/2003 04:00: Success (user = 10.13s system = 1.24s size =  213958 total)
Sat 12/07/2003 04:00: Success (user = 10.30s system = 1.00s size =  213958 total)
Mon 14/07/2003 04:00: Success (user = 9.92s system = 0.94s size =  213958 total)
Tue 15/07/2003 04:00: Success (user = 9.88s system = 0.99s size =  213958 total)
Wed 16/07/2003 04:00: Success (user = 10.00s system = 0.90s size =  213958 total)
Thu 17/07/2003 04:00: Success (user = 10.19s system = 1.03s size =  213958 total)
Fri 18/07/2003 04:00: Success (user = 9.85s system = 0.83s size =  213958 total)
Sat 19/07/2003 04:00: Success (user = 10.05s system = 0.83s size =  213958 total)
Mon 21/07/2003 04:00: Success (user = 9.98s system = 0.90s size =  213958 total)
Tue 22/07/2003 04:00: Success (user = 10.05s system = 1.06s size =  213958 total)
Wed 23/07/2003 04:00: Success (user = 10.06s system = 0.95s size =  213958 total)
Thu 24/07/2003 04:00: Success (user = 9.84s system = 0.93s size =  213955 total)
Fri 25/07/2003 04:00: Success (user = 9.77s system = 0.90s size =  213955 total)
Sat 26/07/2003 04:00: Success (user = 9.67s system = 0.98s size =  213955 total)
Mon 28/07/2003 04:00: Success (user = 10.01s system = 0.98s size =  213955 total)
Tue 29/07/2003 04:00: Success (user = 10.13s system = 0.82s size =  213955 total)
Wed 30/07/2003 04:00: Success (user = 9.82s system = 0.88s size =  213955 total)
Thu 31/07/2003 04:00: Success (user = 10.00s system = 0.93s size =  213955 total)
Sat 02/08/2003 04:00: Success (user = 9.92s system = 0.87s size =  213955 total)
Mon 04/08/2003 04:00: Success (user = 9.74s system = 0.95s size =  213955 total)
Tue 05/08/2003 04:00: Success (user = 9.94s system = 0.88s size =  213955 total)
Wed 06/08/2003 04:00: Success (user = 9.64s system = 0.85s size =  213955 total)
Thu 07/08/2003 04:00: Success (user = 9.55s system = 0.95s size =  213955 total)
Fri 08/08/2003 04:00: Success (user = 9.74s system = 0.83s size =  213955 total)
Sat 09/08/2003 04:00: Success (user = 9.49s system = 0.88s size =  213955 total)
Mon 11/08/2003 04:00: Success (user = 9.47s system = 0.90s size =  213955 total)
Tue 12/08/2003 04:00: Success (user = 9.53s system = 0.93s size =  214132 total)
Wed 13/08/2003 04:00: Success (user = 9.55s system = 0.89s size =  214132 total)
Fri 15/08/2003 04:00: Success (user = 9.33s system = 0.98s size =  214132 total)
Sat 16/08/2003 04:00: Success (user = 9.66s system = 0.79s size =  214132 total)
Mon 18/08/2003 04:00: Success (user = 9.62s system = 0.90s size =  214132 total)
Tue 19/08/2003 04:00: Success (user = 9.35s system = 1.01s size =  214132 total)
Wed 20/08/2003 04:00: Success (user = 9.71s system = 0.91s size =  214132 total)
